player_name,league,role,cluster,cluster_name
TM Head,IPL,Batsman,3,Elite Established Batters
TM Head,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
TMJ Smith,T20_Blast,Bowler,0,Elite Bowlers & Bowling All-Rounders
TN Walallawita,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
TP Alsop,T20_Blast,Wicketkeeper-Batsman,3,Elite Established Batters
TP Ludeman,BBL,Wicketkeeper-Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
TR Ambrose,T20_Blast,Wicketkeeper-Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
TR Bevan,T20_Blast,Batsman,1,Developing Bowlers & Bowling All-Rounders
TR Birt,BBL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
TS Mills,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
TS Mills,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
TS Mills,PSL,Bowler,1,Developing Bowlers & Bowling All-Rounders
TS Mills,T20_Blast,Bowler,0,Elite Bowlers & Bowling All-Rounders
TS Muyeye,T20_Blast,Batsman,3,Elite Established Batters
TS Rogers,BBL,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
TS Roland-Jones,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
TT Bresnan,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
TT Bresnan,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
TU Deshpande,IPL,Bowler,0,Elite Bowlers & Bowling All-Rounders
TW Hartley,T20_Blast,Bowler,0,Elite Bowlers & Bowling All-Rounders
TWM Latham,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
Tamim Iqbal,PSL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
Tilak Varma,IPL,Batsman,3,Elite Established Batters
U Arshad,T20_Blast,All-Rounder,1,Developing Bowlers & Bowling All-Rounders
UBT Chand,IPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
UT Khawaja,BBL,Batsman,3,Elite Established Batters
UT Khawaja,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
UT Yadav,IPL,Bowler,0,Elite Bowlers & Bowling All-Rounders
Umaid Asif,PSL,Bowler,0,Elite Bowlers & Bowling All-Rounders
Umar Akmal,CPL,Wicketkeeper-Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
Umar Akmal,PSL,Wicketkeeper-Batsman,3,Elite Established Batters
Umar Amin,PSL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
Umer Khan,PSL,Bowler,1,Developing Bowlers & Bowling All-Rounders
Umran Malik,IPL,Bowler,0,Elite Bowlers & Bowling All-Rounders
Usama Mir,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
Usama Mir,PSL,Bowler,0,Elite Bowlers & Bowling All-Rounders
Usama Mir,T20_Blast,Bowler,0,Elite Bowlers & Bowling All-Rounders
Usman Khan,PSL,Batsman,3,Elite Established Batters
Usman Qadir,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
Usman Qadir,PSL,Bowler,0,Elite Bowlers & Bowling All-Rounders
Usman Shinwari,PSL,Bowler,0,Elite Bowlers & Bowling All-Rounders
V Chopra,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
V Kohli,IPL,Batsman,3,Elite Established Batters
V Permaul,CPL,Bowler,0,Elite Bowlers & Bowling All-Rounders
V Sehwag,IPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
V Shankar,IPL,Batsman,3,Elite Established Batters
VG Arora,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
VR Aaron,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
VR Iyer,IPL,Batsman,3,Elite Established Batters
VRV Singh,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
VS Malik,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
VVS Laxman,IPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
VY Mahesh,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
Vijaykumar Vyshak,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
W Sutherland,BBL,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
WA Agar,BBL,Bowler,0,Elite Bowlers & Bowling All-Rounders
WA White,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
WAR Fraine,T20_Blast,Batsman,3,Elite Established Batters
WAT Beer,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
WB Rankin,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
WCF Smeed,PSL,Batsman,3,Elite Established Batters
WCF Smeed,T20_Blast,Batsman,3,Elite Established Batters
WD Parnell,CPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
WD Parnell,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
WD Parnell,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
WD Sheridan,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
WEL Buttleman,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
WG Bosisto,BBL,Batsman,1,Developing Bowlers & Bowling All-Rounders
WG Jacks,T20_Blast,All-Rounder,3,Elite Established Batters
WJ Durston,T20_Blast,All-Rounder,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
WJ Weighell,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
WKD Perkins,CPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
WL Madsen,T20_Blast,All-Rounder,3,Elite Established Batters
WMH Rhodes,T20_Blast,All-Rounder,1,Developing Bowlers & Bowling All-Rounders
WP Saha,IPL,Wicketkeeper-Batsman,3,Elite Established Batters
WPUJC Vaas,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
WR Smith,T20_Blast,All-Rounder,1,Developing Bowlers & Bowling All-Rounders
WS Davis,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
WT Root,T20_Blast,Batsman,3,Elite Established Batters
WT Smale,T20_Blast,Batsman,3,Elite Established Batters
WTS Porterfield,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
Wahab Riaz,CPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
Wahab Riaz,PSL,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
Wahab Riaz,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
Waqar Salamkheil,CPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
Waqas Maqsood,PSL,Bowler,1,Developing Bowlers & Bowling All-Rounders
Washington Sundar,IPL,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
XC Bartlett,BBL,Bowler,0,Elite Bowlers & Bowling All-Rounders
XJ Doherty,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
Y Nagar,IPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
Y Venugopal Rao,IPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
YA Abdulla,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
YBK Jaiswal,IPL,Batsman,3,Elite Established Batters
YK Pathan,IPL,All-Rounder,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
YS Chahal,IPL,Bowler,0,Elite Bowlers & Bowling All-Rounders
YV Takawale,IPL,Wicketkeeper-Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
Yash Dayal,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
Yash Thakur,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
Yasir Arafat,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
Yasir Arafat,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
Yasir Khan,PSL,Batsman,3,Elite Established Batters
Yasir Shah,PSL,Bowler,1,Developing Bowlers & Bowling All-Rounders
Yuvraj Singh,IPL,All-Rounder,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
Z Crawley,BBL,Batsman,3,Elite Established Batters
Z Crawley,T20_Blast,Batsman,3,Elite Established Batters
Z Evans,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
Z Khan,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
ZJ Chappell,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
ZS Ansari,T20_Blast,All-Rounder,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
Zafar Gohar,PSL,Bowler,1,Developing Bowlers & Bowling All-Rounders
Zahid Mahmood,PSL,Bowler,1,Developing Bowlers & Bowling All-Rounders
Zahir Khan,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
Zahir Khan,CPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
Zaman Khan,PSL,Bowler,1,Developing Bowlers & Bowling All-Rounders
Zaman Khan,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
Zeeshan Ashraf,PSL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
Zulfiqar Babar,PSL,Bowler,1,Developing Bowlers & Bowling All-Rounders
